"source","target","relevance"
"/speaker/neal-ford","dynamic","0.025"
"/speaker/neal-ford","harry","0.012"
"/speaker/neal-ford","style","0.062"
"/speaker/neal-ford","static","0.025"
"/speaker/neal-ford","team","0.012"
"/speaker/neal-ford","related","0.012"
"/speaker/neal-ford","find","0.012"
"/speaker/neal-ford","victorianism","0.012"
"/speaker/neal-ford","modern","0.012"
"/speaker/neal-ford","list","0.012"
"/speaker/neal-ford","individual","0.012"
"/speaker/neal-ford","architecture","0.136"
"/speaker/neal-ford","ecosystem","0.012"
"/speaker/neal-ford","talk","0.037"
"/speaker/neal-ford","have","0.025"
"/speaker/neal-ford","reuse","0.025"
"/speaker/neal-ford","tower","0.012"
"/speaker/neal-ford","tool","0.012"
"/speaker/neal-ford","enterprise","0.012"
"/speaker/neal-ford","capability","0.012"
"/speaker/neal-ford","eventual","0.012"
"/speaker/neal-ford","investigate","0.012"
"/speaker/neal-ford","while","0.012"
"/speaker/neal-ford","service","0.037"
"/speaker/neal-ford","leverage","0.012"
"/speaker/neal-ford","illustrate","0.025"
"/speaker/neal-ford","name","0.025"
"/speaker/neal-ford","simple","0.012"
"/speaker/neal-ford","highlight","0.012"
"/speaker/neal-ford","reason","0.012"
"/speaker/neal-ford","choreography","0.012"
"/speaker/neal-ford","similarity","0.012"
"/speaker/neal-ford","struggle","0.012"
"/speaker/neal-ford","easy","0.012"
"/speaker/neal-ford","understand","0.025"
"/speaker/neal-ford","metamodernism","0.012"
"/speaker/neal-ford","integrator","0.012"
"/speaker/neal-ford","clean","0.012"
"/speaker/neal-ford","seem","0.012"
"/speaker/neal-ford","problem","0.025"
"/speaker/neal-ford","hard","0.025"
"/speaker/neal-ford","choose","0.012"
"/speaker/neal-ford","get","0.012"
"/speaker/neal-ford","ivory","0.012"
"/speaker/neal-ford","full","0.012"
"/speaker/neal-ford","neal","0.025"
"/speaker/neal-ford","lead","0.012"
"/speaker/neal-ford","exist","0.012"
"/speaker/neal-ford","technique","0.012"
"/speaker/neal-ford","synchronous","0.012"
"/speaker/neal-ford","other","0.025"
"/speaker/neal-ford","trace","0.025"
"/speaker/neal-ford","distribute","0.012"
"/speaker/neal-ford","many","0.012"
"/speaker/neal-ford","particular","0.012"
"/speaker/neal-ford","part","0.025"
"/speaker/neal-ford","interplay","0.012"
"/speaker/neal-ford","level","0.012"
"/speaker/neal-ford","software","0.012"
"/speaker/neal-ford","introduce","0.012"
"/speaker/neal-ford","perform","0.012"
"/speaker/neal-ford","example","0.012"
"/speaker/neal-ford","soft","0.012"
"/speaker/neal-ford","guideline","0.012"
"/speaker/neal-ford","point","0.012"
"/speaker/neal-ford","corporation","0.012"
"/speaker/neal-ford","discuss","0.012"
"/speaker/neal-ford","worker","0.012"
"/speaker/neal-ford","next","0.012"
"/speaker/neal-ford","decouple","0.012"
"/speaker/neal-ford","disintegrator","0.012"
"/speaker/neal-ford","mece","0.012"
"/speaker/neal-ford","core","0.012"
"/speaker/neal-ford","provide","0.012"
"/speaker/neal-ford","event","0.012"
"/speaker/neal-ford","architectural","0.025"
"/speaker/neal-ford","fundamental","0.012"
"/speaker/neal-ford","retreat","0.012"
"/speaker/neal-ford","art","0.012"
"/speaker/neal-ford","lot","0.012"
"/speaker/neal-ford","nomenclature","0.012"
"/speaker/neal-ford","atomic","0.012"
"/speaker/neal-ford","do","0.012"
"/speaker/neal-ford","analysis","0.025"
"/speaker/neal-ford","similar","0.012"
"/speaker/neal-ford","lesson","0.012"
"/speaker/neal-ford","component","0.012"
"/speaker/neal-ford","help","0.025"
"/speaker/neal-ford","application","0.012"
"/speaker/neal-ford","achieve","0.012"
"/speaker/neal-ford","pattern","0.012"
"/speaker/neal-ford","block","0.012"
"/speaker/neal-ford","big","0.012"
"/speaker/neal-ford","quantum","0.012"
"/speaker/neal-ford","new","0.049"
"/speaker/neal-ford","microservice","0.025"
"/speaker/neal-ford","difficult","0.037"
"/speaker/neal-ford","apply","0.025"
"/speaker/neal-ford","way","0.025"
"/speaker/neal-ford","movement","0.025"
"/speaker/neal-ford","aspect","0.012"
"/speaker/neal-ford","common","0.012"
"/speaker/neal-ford","architect","0.074"
"/speaker/ganesh-lakshminarayanan","reliable","0.012"
"/speaker/ganesh-lakshminarayanan","provider","0.037"
"/speaker/ganesh-lakshminarayanan","cpaas","0.012"
"/speaker/ganesh-lakshminarayanan","age","0.025"
"/speaker/ganesh-lakshminarayanan","such","0.037"
"/speaker/ganesh-lakshminarayanan","security","0.037"
"/speaker/ganesh-lakshminarayanan","explore","0.012"
"/speaker/ganesh-lakshminarayanan","customer","0.025"
"/speaker/ganesh-lakshminarayanan","improve","0.012"
"/speaker/ganesh-lakshminarayanan","start","0.062"
"/speaker/ganesh-lakshminarayanan","transform","0.012"
"/speaker/ganesh-lakshminarayanan","need","0.025"
"/speaker/ganesh-lakshminarayanan","service","0.062"
"/speaker/ganesh-lakshminarayanan","include","0.012"
"/speaker/ganesh-lakshminarayanan","key","0.012"
"/speaker/ganesh-lakshminarayanan","impact","0.012"
"/speaker/ganesh-lakshminarayanan","internet","0.012"
"/speaker/ganesh-lakshminarayanan","application","0.025"
"/speaker/ganesh-lakshminarayanan","data","0.012"
"/speaker/ganesh-lakshminarayanan","understand","0.012"
"/speaker/ganesh-lakshminarayanan","agility","0.025"
"/speaker/ganesh-lakshminarayanan","capability","0.012"
"/speaker/ganesh-lakshminarayanan","compute","0.012"
"/speaker/ganesh-lakshminarayanan","engagement","0.012"
"/speaker/ganesh-lakshminarayanan","digital","0.037"
"/speaker/ganesh-lakshminarayanan","benefit","0.012"
"/speaker/ganesh-lakshminarayanan","business","0.037"
"/speaker/ganesh-lakshminarayanan","up","0.062"
"/speaker/ganesh-lakshminarayanan","cos","0.049"
"/speaker/ganesh-lakshminarayanan","center","0.012"
"/speaker/ganesh-lakshminarayanan","co","0.025"
"/speaker/ganesh-lakshminarayanan","engage","0.012"
"/speaker/ganesh-lakshminarayanan","traditional","0.012"
"/speaker/ganesh-lakshminarayanan","growth","0.025"
"/speaker/ganesh-lakshminarayanan","provide","0.025"
"/speaker/ganesh-lakshminarayanan","iq","0.025"
"/speaker/ganesh-lakshminarayanan","maximize","0.012"
"/speaker/ganesh-lakshminarayanan","takeaway","0.012"
"/speaker/ganesh-lakshminarayanan","offer","0.025"
"/speaker/ganesh-lakshminarayanan","portfolio","0.012"
"/speaker/ganesh-lakshminarayanan","focus","0.012"
"/speaker/ganesh-lakshminarayanan","learn","0.025"
"/speaker/ganesh-lakshminarayanan","additional","0.012"
"/speaker/ganesh-lakshminarayanan","iot","0.025"
"/speaker/ganesh-lakshminarayanan","scale","0.012"
"/speaker/ganesh-lakshminarayanan","gain","0.012"
"/speaker/ganesh-lakshminarayanan","discover","0.012"
"/speaker/ganesh-lakshminarayanan","scalability","0.012"
"/speaker/ganesh-lakshminarayanan","help","0.012"
"/speaker/ganesh-lakshminarayanan","more","0.025"
"/speaker/ganesh-lakshminarayanan","leverage","0.012"
"/speaker/ganesh-lakshminarayanan","era","0.012"
"/speaker/ganesh-lakshminarayanan","transformation","0.012"
"/speaker/ganesh-lakshminarayanan","keynote","0.012"
"/speaker/ganesh-lakshminarayanan","come","0.012"
"/speaker/ganesh-lakshminarayanan","network","0.012"
"/speaker/ganesh-lakshminarayanan","telco","0.025"
"/speaker/ganesh-lakshminarayanan","tech","0.074"
"/speaker/ganesh-lakshminarayanan","build","0.025"
"/speaker/ganesh-lakshminarayanan","succeed","0.025"
"/speaker/ganesh-lakshminarayanan","flexibility","0.012"
"/speaker/ganesh-lakshminarayanan","infrastructure","0.049"
"/speaker/ganesh-lakshminarayanan","attendee","0.012"
"/speaker/ganesh-lakshminarayanan","accessible","0.012"
"/speaker/ganesh-lakshminarayanan","insight","0.012"
"/speaker/ganesh-lakshminarayanan","storage","0.012"
"/speaker/ganesh-lakshminarayanan","cloud","0.049"
"/speaker/ganesh-lakshminarayanan","contribute","0.025"
"/speaker/ganesh-lakshminarayanan","dc","0.025"
"/speaker/ganesh-lakshminarayanan","tool","0.012"
"/speaker/ganesh-lakshminarayanan","attend","0.012"
"/speaker/ganesh-lakshminarayanan","connectivity","0.037"
"/speaker/ganesh-lakshminarayanan","vast","0.012"
"/speaker/mika-tirronen","initiative","0.012"
"/speaker/mika-tirronen","company","0.012"
"/speaker/mika-tirronen","produce","0.012"
"/speaker/mika-tirronen","ecosystem","0.025"
"/speaker/mika-tirronen","effort","0.012"
"/speaker/mika-tirronen","cut","0.012"
"/speaker/mika-tirronen","edge","0.012"
"/speaker/mika-tirronen","academia","0.012"
"/speaker/mika-tirronen","finland","0.012"
"/speaker/mika-tirronen","many","0.012"
"/speaker/mika-tirronen","recognize","0.012"
"/speaker/mika-tirronen","opportunity","0.012"
"/speaker/mika-tirronen","start","0.012"
"/speaker/mika-tirronen","numerous","0.012"
"/speaker/mika-tirronen","funding","0.012"
"/speaker/mika-tirronen","base","0.012"
"/speaker/mika-tirronen","decade","0.012"
"/speaker/mika-tirronen","wealth","0.012"
"/speaker/mika-tirronen","finnish","0.025"
"/speaker/mika-tirronen","collaboration","0.012"
"/speaker/mika-tirronen","field","0.037"
"/speaker/mika-tirronen","india","0.012"
"/speaker/mika-tirronen","gain","0.025"
"/speaker/mika-tirronen","indian","0.025"
"/speaker/mika-tirronen","have","0.012"
"/speaker/mika-tirronen","explore","0.012"
"/speaker/mika-tirronen","benefit","0.012"
"/speaker/mika-tirronen","potential","0.025"
"/speaker/mika-tirronen","learn","0.012"
"/speaker/mika-tirronen","temperature","0.012"
"/speaker/mika-tirronen","advance","0.012"
"/speaker/mika-tirronen","lead","0.012"
"/speaker/mika-tirronen","up","0.012"
"/speaker/mika-tirronen","low","0.012"
"/speaker/mika-tirronen","talk","0.012"
"/speaker/mika-tirronen","collaborate","0.012"
"/speaker/mika-tirronen","industry","0.012"
"/speaker/mika-tirronen","make","0.012"
"/speaker/mika-tirronen","exciting","0.012"
"/speaker/mika-tirronen","mission","0.012"
"/speaker/mika-tirronen","attendee","0.012"
"/speaker/mika-tirronen","academic","0.012"
"/speaker/mika-tirronen","society","0.012"
"/speaker/mika-tirronen","technology","0.037"
"/speaker/mika-tirronen","launch","0.012"
"/speaker/mika-tirronen","innovation","0.012"
"/speaker/mika-tirronen","significant","0.012"
"/speaker/mika-tirronen","drive","0.012"
"/speaker/mika-tirronen","research","0.012"
"/speaker/mika-tirronen","impact","0.012"
"/speaker/mika-tirronen","quantum","0.062"
"/speaker/mika-tirronen","partnership","0.012"
"/speaker/mika-tirronen","joint","0.012"
"/speaker/mika-tirronen","extensive","0.012"
"/speaker/mika-tirronen","insight","0.012"
"/speaker/mika-tirronen","leader","0.012"
"/speaker/mika-tirronen","organization","0.012"
"/speaker/mika-tirronen","superconducte","0.012"
"/speaker/mika-tirronen","present","0.012"
"/speaker/mika-tirronen","government","0.012"
"/speaker/rajeev-purohit","knowledge","0.012"
"/speaker/rajeev-purohit","product","0.012"
"/speaker/rajeev-purohit","beginning","0.012"
"/speaker/rajeev-purohit","examine","0.012"
"/speaker/rajeev-purohit","example","0.012"
"/speaker/rajeev-purohit","journey","0.025"
"/speaker/rajeev-purohit","key","0.012"
"/speaker/rajeev-purohit","grow","0.012"
"/speaker/rajeev-purohit","scaling","0.012"
"/speaker/rajeev-purohit","process","0.012"
"/speaker/rajeev-purohit","technical","0.012"
"/speaker/rajeev-purohit","require","0.012"
"/speaker/rajeev-purohit","become","0.012"
"/speaker/rajeev-purohit","software","0.012"
"/speaker/rajeev-purohit","need","0.012"
"/speaker/rajeev-purohit","thrive","0.012"
"/speaker/rajeev-purohit","growth","0.012"
"/speaker/rajeev-purohit","multi","0.012"
"/speaker/rajeev-purohit","different","0.025"
"/speaker/rajeev-purohit","discuss","0.012"
"/speaker/rajeev-purohit","environment","0.012"
"/speaker/rajeev-purohit","company","0.025"
"/speaker/rajeev-purohit","tool","0.012"
"/speaker/rajeev-purohit","share","0.012"
"/speaker/rajeev-purohit","unique","0.012"
"/speaker/rajeev-purohit","insight","0.012"
"/speaker/rajeev-purohit","challenge","0.012"
"/speaker/rajeev-purohit","keynote","0.012"
"/speaker/rajeev-purohit","organization","0.025"
"/speaker/rajeev-purohit","explore","0.012"
"/speaker/rajeev-purohit","dive","0.012"
"/speaker/rajeev-purohit","learn","0.012"
"/speaker/rajeev-purohit","phase","0.025"
"/speaker/rajeev-purohit","equip","0.012"
"/speaker/rajeev-purohit","takeaway","0.012"
"/speaker/rajeev-purohit","enterprise","0.012"
"/speaker/rajeev-purohit","join","0.025"
"/speaker/rajeev-purohit","opportunity","0.012"
"/speaker/rajeev-purohit","real","0.012"
"/speaker/rajeev-purohit","leader","0.025"
"/speaker/rajeev-purohit","success","0.012"
"/speaker/rajeev-purohit","humble","0.012"
"/speaker/rajeev-purohit","technology","0.012"
"/speaker/rajeev-purohit","evolve","0.012"
"/speaker/rajeev-purohit","engineer","0.012"
"/speaker/rajeev-purohit","lesson","0.012"
"/speaker/rajeev-purohit","world","0.012"
"/speaker/rajeev-purohit","building","0.012"
"/speaker/rajeev-purohit","market","0.012"
"/speaker/rajeev-purohit","adapt","0.012"
"/speaker/rajeev-purohit","change","0.012"
"/speaker/abhishek-biswal","ecosystem","0.012"
"/speaker/abhishek-biswal","walk","0.012"
"/speaker/abhishek-biswal","growth","0.025"
"/speaker/abhishek-biswal","case","0.012"
"/speaker/abhishek-biswal","data","0.012"
"/speaker/abhishek-biswal","aspect","0.049"
"/speaker/abhishek-biswal","takeaway","0.012"
"/speaker/abhishek-biswal","touch","0.025"
"/speaker/abhishek-biswal","edge","0.012"
"/speaker/abhishek-biswal","partnership","0.012"
"/speaker/abhishek-biswal","engagement","0.025"
"/speaker/abhishek-biswal","superior","0.025"
"/speaker/abhishek-biswal","technical","0.025"
"/speaker/abhishek-biswal","enable","0.012"
"/speaker/abhishek-biswal","platform","0.012"
"/speaker/abhishek-biswal","understand","0.012"
"/speaker/abhishek-biswal","learn","0.025"
"/speaker/abhishek-biswal","communication","0.012"
"/speaker/abhishek-biswal","telco","0.025"
"/speaker/abhishek-biswal","unique","0.012"
"/speaker/abhishek-biswal","software","0.037"
"/speaker/abhishek-biswal","cpaas","0.025"
"/speaker/abhishek-biswal","distribution","0.012"
"/speaker/abhishek-biswal","deliver","0.037"
"/speaker/abhishek-biswal","iq","0.074"
"/speaker/abhishek-biswal","strength","0.025"
"/speaker/abhishek-biswal","challenge","0.025"
"/speaker/abhishek-biswal","whatsapp","0.012"
"/speaker/abhishek-biswal","airtel","0.074"
"/speaker/abhishek-biswal","apis","0.012"
"/speaker/abhishek-biswal","exciting","0.025"
"/speaker/abhishek-biswal","session","0.012"
"/speaker/abhishek-biswal","exist","0.012"
"/speaker/abhishek-biswal","voice","0.012"
"/speaker/abhishek-biswal","practitioner","0.037"
"/speaker/abhishek-biswal","use","0.012"
"/speaker/abhishek-biswal","give","0.012"
"/speaker/abhishek-biswal","key","0.012"
"/speaker/abhishek-biswal","solve","0.037"
"/speaker/abhishek-biswal","embed","0.025"
"/speaker/abhishek-biswal","real","0.025"
"/speaker/abhishek-biswal","problem","0.037"
"/speaker/abhishek-biswal","discover","0.012"
"/speaker/abhishek-biswal","network","0.025"
"/speaker/abhishek-biswal","provide","0.037"
"/speaker/abhishek-biswal","help","0.037"
"/speaker/abhishek-biswal","do","0.012"
"/speaker/abhishek-biswal","interaction","0.012"
"/speaker/abhishek-biswal","business","0.037"
"/speaker/abhishek-biswal","experience","0.049"
"/speaker/abhishek-biswal","leverage","0.037"
"/speaker/abhishek-biswal","sm","0.012"
"/speaker/abhishek-biswal","customer","0.062"
"/speaker/abhishek-biswal","insight","0.012"
"/speaker/abhishek-biswal","ability","0.012"
"/speaker/abhishek-biswal","innovative","0.012"
"/speaker/abhishek-biswal","attendee","0.012"
"/speaker/abhishek-biswal","world","0.025"
"/speaker/abhishek-biswal","unparalleled","0.012"
"/speaker/abhishek-biswal","gain","0.012"
"/speaker/abhishek-biswal","opportunity","0.012"
"/speaker/abhishek-biswal","organization","0.025"
"/speaker/abhishek-biswal","cut","0.012"
"/speaker/abhishek-biswal","solution","0.062"
"/speaker/abhishek-biswal","transform","0.025"
"/speaker/abhishek-biswal","abhishek","0.012"
"/speaker/abhishek-biswal","new","0.037"
"/speaker/abhishek-biswal","look","0.012"
